0.008320237	0.060699035
0.008801687	-0.053482948
0.010360811	-0.004949496
0.011963659	-0.08006856
0.012711111	0.004053386
0.013165979	0.034636592
0.010915706	-0.092290686
0.008826806	-0.06420472
0.006625892	0.076814355
0.003797468	0.005090199
0.004623792	-0.025035435
0.005020921	-0.01074013
0.007077435	-0.064108386
0.008267879	-0.08172339
0.007052071	0.018099026
0.006595554	0.07517598
0.003235722	0.007573829
0.006531205	-0.015573828
0.007450132	-0.020766236
0.010178117	0.036738861
0.011807305	-0.061417652
0.014003423	-0.009081455
0.014423815	-0.072455348
0.014218726	-0.079004263
0.013870246	0.00488142
0.012135922	-0.110024343
0.012789768	0.086448827
0.011767238	0.057069635
0.010992128	-0.060332582
0.009118967	-0.027414698
0.008202419	-0.017003623
0.007584115	0.008357606
0.006842754	0.081044118
0.007136061	0.050898661
0.006343208	0.011322243
0.01019245	0.016223704
0.011881845	0.017873191
0.014563107	-0.011944326
0.013901461	0.054961495
0.015050061	0.007128513
0.015518	0.050765451
0.014600346	0.017276423
0.014756098	0.01220903
0.018447302	-0.016358936
0.017641159	-0.016790829
0.017741187	0.012083446
0.018799134	0.017989078
0.015041378	-0.034290523
0.01107255	0.002287333
0.010787839	0.009363906
0.010349288	0.014014248
0.010936833	0.038594939
0.011926751	0.032458128
0.014810952	-0.025290448
0.016393443	0.018903384
0.017797553	-0.019117647
0.012568306	-0.02010859
0.011038611	0.029952025
0.010384317	-0.000142677
0.009893382	0.035968204
0.009796462	-0.011222026
0.012385796	0.00694894
0.011583012	-0.017740741
0.011358411	0.035186121
0.01013959	-0.000952396
0.007562117	0.025466839
0.007996783	0.000453097
0.003900191	0.011095841
0.001721778	0.01215566
-0.001101807	-0.030916901
-0.004235606	8.66E-05
-0.004962559	0.005085813
-0.005566193	0.021274263
-0.002194161	0.024566274
-0.000269264	0.031508029
0.000404004	0.01646661
-0.001525621	0.012615751
0.000629157	0.014059085
0.0011677	-0.021846145
0.000179437	0.009979955
-0.007041622	0.043290683
-0.009395185	0.032549229
-0.011308194	-0.01781631
-0.010745746	-0.031981907
-0.011421911	0.012863592
-0.009148786	0.035794001
-0.011708153	0.014822335
-0.017047917	-0.044043424
-0.016755671	-0.008628489
-0.016891724	-0.061163475
-0.021692854	-0.034761162
-0.018391876	-0.005959583
-0.018683697	0.047546685
-0.017748615	0.010674153
-0.014017412	-0.085962382
-0.017770867	-0.009859375
-0.015378527	0.012190503
-0.019408556	-0.090791453
-0.017626047	-0.169424534
-0.016750119	-0.074849032
-0.017399212	0.007821566
-0.018941264	-0.085657348
-0.013458273	-0.109931225
-0.014151845	0.085404508
-0.011057226	0.093925076
-0.004576958	0.053081427
0.00433526	0.000195835
0.007848267	0.074141757
0.008500973	0.033560173
0.004182485	0.035723384
0.00461361	-0.019761986
0.003635668	0.057363997
0.005084207	0.017770598
0.005437875	-0.036974262
0.002389787	0.028513693
0.002886003	0.058796368
0.002564905	0.014759327
0.002121552	-0.081975916
-0.000435866	-0.053882377
-0.002803214	0.068777833
-0.006684158	-0.047449165
-0.006351802	0.087551104
-0.006835443	0.036855941
-0.002421616	-0.002290283
-0.003066309	0.065300072
-0.003332052	0.02264559
-0.003343191	0.031956583
-0.002451297	-0.001047302
0.000646663	0.028495358
-0.001680238	-0.013500928
-0.001294666	-0.018257508
-0.001037075	-0.021474437
-0.004217493	-0.056791098
-0.00566886	-0.071762013
-0.006422018	0.107723038
-0.007386888	-0.005058645
-0.005780731	0.008532752
-0.002940587	0.043583015
0.000536229	0.04058945
0.006297314	0.031332377
0.007722522	-0.007497497
0.00964524	-0.062650671
0.010141988	0.039554921
